,event_id,s_buff,product,variable,total_scenes,total_value_scenes,pixel_count,value,stdev,t_buff,notes
249,483,1000,earthenvhabhet,coefficient_variation,1,1,3,462.3333333333333,19.154343864744856,0,
250,3898,1000,earthenvhabhet,coefficient_variation,1,1,4,289.5,75.86006854729305,0,
251,257,1000,earthenvhabhet,coefficient_variation,1,1,4,751.5,431.93836365852013,0,
252,3082,1000,earthenvhabhet,coefficient_variation,1,1,3,1325.6666666666667,273.24754751364594,0,
253,3785,1000,earthenvhabhet,coefficient_variation,1,1,3,538.6666666666666,8.73053390247253,0,
254,2177,1000,earthenvhabhet,coefficient_variation,1,1,4,306.5,67.32941407735552,0,
255,4807,1000,earthenvhabhet,coefficient_variation,1,1,3,640.3333333333334,105.25313402565371,0,
256,2896,1000,earthenvhabhet,coefficient_variation,1,1,4,480.25,42.45806754905362,0,
257,4649,1000,earthenvhabhet,coefficient_variation,1,1,4,325.5,35.131894341182345,0,
258,3799,1000,earthenvhabhet,coefficient_variation,1,1,3,289.3333333333333,57.921402684058755,0,
259,280,1000,earthenvhabhet,coefficient_variation,1,1,3,573.3333333333334,135.05143053255262,0,
260,1532,1000,earthenvhabhet,coefficient_variation,1,1,2,599.0,35.0,0,
261,2697,1000,earthenvhabhet,coefficient_variation,1,1,2,760.5,64.5,0,
262,1674,1000,earthenvhabhet,coefficient_variation,1,1,4,240.25,35.9887135085432,0,
263,2161,1000,earthenvhabhet,coefficient_variation,1,1,4,1750.75,1314.3993637779959,0,
264,3317,1000,earthenvhabhet,coefficient_variation,1,1,3,1801.3333333333333,623.4106903870745,0,
265,4342,1000,earthenvhabhet,coefficient_variation,1,1,3,1282.3333333333333,301.3816332972016,0,
266,709,1000,earthenvhabhet,coefficient_variation,1,1,4,1300.0,372.8619047314971,0,
267,4322,1000,earthenvhabhet,coefficient_variation,1,1,4,375.0,150.50415276662633,0,
268,3121,1000,earthenvhabhet,coefficient_variation,1,1,4,317.0,66.3664071650711,0,
269,3685,1000,earthenvhabhet,coefficient_variation,1,1,4,921.5,136.54761074438468,0,
270,936,1000,earthenvhabhet,coefficient_variation,1,1,3,445.6666666666667,175.12344852195613,0,
271,589,1000,earthenvhabhet,coefficient_variation,1,1,4,247.75,48.03319164910864,0,
272,2129,1000,earthenvhabhet,coefficient_variation,1,1,4,422.0,96.19511422104556,0,
273,435,1000,earthenvhabhet,coefficient_variation,1,1,3,275.3333333333333,36.745370078721784,0,
274,3428,1000,earthenvhabhet,coefficient_variation,1,1,3,1563.0,668.2010675437946,0,
275,4758,1000,earthenvhabhet,coefficient_variation,1,1,4,578.0,84.57245414436073,0,
276,1773,1000,earthenvhabhet,coefficient_variation,1,1,2,365.0,7.0,0,
277,2914,1000,earthenvhabhet,coefficient_variation,1,1,4,1468.75,428.72623840861434,0,
278,2778,1000,earthenvhabhet,coefficient_variation,1,1,4,728.0,253.86512166896816,0,
279,657,1000,earthenvhabhet,coefficient_variation,1,1,4,321.0,40.80441152620633,0,
280,2775,1000,earthenvhabhet,coefficient_variation,1,1,3,516.0,121.03167629454144,0,
281,3715,1000,earthenvhabhet,coefficient_variation,1,1,4,2123.25,620.7533225847446,0,
282,3447,1000,earthenvhabhet,coefficient_variation,1,1,3,875.6666666666666,394.78038902097904,0,
283,3856,1000,earthenvhabhet,coefficient_variation,1,1,3,1041.3333333333333,88.65789430288892,0,
284,5024,1000,earthenvhabhet,coefficient_variation,1,1,3,393.6666666666667,84.00925874899478,0,
285,1215,1000,earthenvhabhet,coefficient_variation,1,1,4,252.75,56.18885565661575,0,
286,3471,1000,earthenvhabhet,coefficient_variation,1,1,4,441.5,38.9903834297638,0,
287,3156,1000,earthenvhabhet,coefficient_variation,1,1,2,1093.0,18.0,0,
288,1400,1000,earthenvhabhet,coefficient_variation,1,1,3,894.6666666666666,58.970802568352035,0,
289,3939,1000,earthenvhabhet,coefficient_variation,1,1,3,406.6666666666667,42.02644669993197,0,
290,4483,1000,earthenvhabhet,coefficient_variation,1,1,2,691.5,100.5,0,
291,5172,1000,earthenvhabhet,coefficient_variation,1,1,3,805.0,208.20342616457268,0,
292,3445,1000,earthenvhabhet,coefficient_variation,1,1,2,2275.0,770.0,0,
293,2067,1000,earthenvhabhet,coefficient_variation,1,1,1,1717.0,0.0,0,
294,4214,1000,earthenvhabhet,coefficient_variation,1,1,4,2296.25,747.5163459751232,0,
295,3948,1000,earthenvhabhet,coefficient_variation,1,1,3,162.66666666666666,19.258475767539053,0,
296,1520,1000,earthenvhabhet,coefficient_variation,1,1,3,1592.3333333333333,564.639314567765,0,
297,1384,1000,earthenvhabhet,coefficient_variation,1,1,4,532.0,176.7356783448096,0,
298,1118,1000,earthenvhabhet,coefficient_variation,1,1,4,638.75,116.6927054275459,0,
299,1244,1000,earthenvhabhet,coefficient_variation,1,1,3,355.6666666666667,65.65228268858763,0,
300,5107,1000,earthenvhabhet,coefficient_variation,1,1,4,1846.75,665.7271869917887,0,
301,5099,1000,earthenvhabhet,coefficient_variation,1,1,4,946.75,125.29839384445437,0,
302,1246,1000,earthenvhabhet,coefficient_variation,1,1,2,901.0,133.0,0,
303,4951,1000,earthenvhabhet,coefficient_variation,1,1,2,868.5,105.5,0,
