"scientificName","latitude","longitude","date","effort_distance_km","run","event_id"
"Calypte anna",37.2177322,-121.9709363,2016-01-02,6.115,4050,8230
"Calypte anna",37.906127,-122.653486,2016-12-24,4.828,4050,8231
"Calypte anna",37.8672124,-122.5795127,2014-05-10,6,4050,8232
"Calypte anna",39.42844,-122.1565,2014-11-23,4.828,4050,8233
"Calypte anna",45.207321,-123.244418,2013-01-24,6.003,4050,8234
"Calypte anna",38.1917836,-122.2098541,2014-11-22,6.437,4050,8235
"Calypte anna",36.49625,-121.76611,2015-01-19,5.633,4050,8236
"Calypte anna",37.2506498,-122.4082971,2017-12-24,4.265,4050,8237
"Calypte anna",34.441508,-118.614965,2017-05-01,4.5,4050,8238
"Calypte anna",47.6201715,-122.3496819,2015-07-02,6,4050,8239
"Calypte anna",41.287537,-122.322056,2015-05-11,4.828,4050,8240
"Calypte anna",37.923491,-122.301606,2013-11-24,4.828,4050,8241
"Calypte anna",37.1298154,-122.1669459,2014-06-28,5.311,4050,8242
"Calypte anna",39.021148,-121.048272,2017-12-16,6.503,4050,8243
"Calypte anna",32.34086,-112.89369,2016-01-02,5.633,4050,8244
"Calypte anna",37.5485956,-122.2385246,2013-02-23,6.437,4050,8245
"Calypte anna",34.263786,-119.211249,2017-09-15,4.828,4050,8246
"Calypte anna",39.9167146,-121.9887543,2015-02-25,4.828,4050,8247
"Calypte anna",38.350424,-120.664465,2014-03-08,4.828,4050,8248
"Calypte anna",33.2710581,-116.4213467,2014-01-01,4.828,4050,8249
"Calypte anna",36.481053,-121.1605632,2013-05-06,4.828,4050,8250
"Calypte anna",37.9162396,-122.2786511,2016-10-12,4.828,4050,8251
"Calypte anna",47.0485974,-122.9115243,2013-04-19,4.828,4050,8252
"Calypte anna",32.8069711,-109.7699833,2015-01-09,4.828,4050,8253
"Calypte anna",32.7942179,-116.5585213,2015-02-18,4.828,4050,8254
"Calypte anna",33.6713933,-117.8044535,2013-12-14,4.506,4050,8255
"Calypte anna",47.6582951,-122.4045235,2013-05-02,4.828,4050,8256
"Calypte anna",32.6461304,-111.9276123,2013-11-17,4.828,4050,8257
"Calypte anna",37.644346,-121.718187,2014-03-09,6.437,4050,8258
"Calypte anna",31.9250522,-111.000967,2014-10-01,4.828,4050,8259
"Calypte anna",34.2698784,-118.0329788,2013-05-07,6.437,4050,8260
"Calypte anna",36.1233168,-115.3336573,2017-04-22,6.437,4050,8261
"Calypte anna",37.9114829,-122.2102035,2015-02-23,4.828,4050,8262
"Calypte anna",33.8492231,-118.0383197,2014-12-20,4.828,4050,8263
"Calypte anna",33.233848,-117.138346,2013-11-03,5.954,4050,8264
"Calypte anna",45.4985019,-122.8404629,2016-04-24,4.828,4050,8265
"Calypte anna",34.4290008,-119.3092918,2017-12-15,4.828,4050,8266
"Calypte anna",33.9814718,-118.4230471,2017-01-02,4.506,4050,8267
"Calypte anna",47.6794967,-122.2485423,2016-01-06,4.828,4050,8268
"Calypte anna",48.063693,-123.069936,2015-11-23,4.989,4050,8269
"Calypte anna",38.3215923,-123.0532265,2013-01-14,4.828,4050,8270
"Calypte anna",34.0759863,-116.5369088,2017-12-16,5.681,4050,8271
"Calypte anna",32.86282,-116.22253,2014-01-04,5.311,4050,8272
"Calypte anna",47.7080627,-122.5471339,2013-06-04,4.828,4050,8273
"Calypte anna",32.8212719,-117.055099,2013-04-04,6.437,4050,8274
"Calypte anna",37.570093,-121.9437361,2014-12-14,4.828,4050,8275
"Calypte anna",33.3906655,-112.2574478,2013-03-19,6.437,4050,8276
"Calypte anna",37.885411,-122.140669,2015-10-27,4.828,4050,8277
"Calypte anna",37.5824859,-122.4948978,2016-02-20,6.437,4050,8278
"Calypte anna",37.5664225,-121.997041,2015-10-24,4.828,4050,8279
"Calypte anna",42.695978,-123.903533,2015-09-01,6.437,4050,8280
"Calypte anna",37.874873,-122.51937,2014-12-27,5.633,4050,8281
"Calypte anna",37.4987676,-122.2787923,2014-01-06,4.828,4050,8282
"Calypte anna",39.9855713,-123.0960989,2013-06-15,6.437,4050,8283
"Calypte anna",37.016804,-122.035961,2017-05-28,4.828,4050,8284
"Calypte anna",33.5494066,-111.8888426,2014-01-31,4.828,4050,8285
"Calypte anna",41.6204279,-122.3801284,2017-01-22,4.828,4050,8286
"Calypte anna",32.299952,-110.970884,2014-05-04,4.828,4050,8287
"Calypte anna",36.4109392,-119.024924,2013-05-13,6.437,4050,8288
"Calypte anna",33.0974379,-116.3383055,2016-10-11,6.437,4050,8289
"Calypte anna",32.3272825,-110.7706882,2015-03-22,6.437,4050,8290
"Calypte anna",33.621509,-112.201321,2015-10-24,5,4050,8291
"Calypte anna",37.81955,-120.664999,2014-05-10,4.828,4050,8292
"Calypte anna",49.327833,-124.35003,2017-09-09,6.437,4050,8293
"Calypte anna",48.3563061,-123.7257743,2015-04-12,5,4050,8294
"Calypte anna",38.7732072,-122.906456,2016-05-08,6.437,4050,8295
"Calypte anna",38.602629,-121.50593,2015-05-11,5.633,4050,8296
"Calypte anna",33.9719324,-117.4064791,2017-04-09,5.391,4050,8297
"Calypte anna",38.1250538,-121.3094687,2015-04-11,5.761,4050,8298
"Calypte anna",36.827467,-114.124111,2017-03-05,5.633,4050,8299
"Calypte anna",33.3072185,-111.6580009,2015-04-22,6.437,4050,8300
"Calypte anna",39.5839556,-120.3385676,2016-06-11,4.828,4050,8301
"Calypte anna",33.3733124,-112.0114088,2014-02-01,5.15,4050,8302
"Calypte anna",37.5031213,-122.4657154,2016-11-20,4.828,4050,8303
"Calypte anna",48.44367,-123.45488,2016-12-17,5,4050,8304
"Calypte anna",38.0056135,-122.1707153,2014-02-25,5.633,4050,8305
"Calypte anna",37.285911,-122.023464,2017-07-09,4.989,4050,8306
"Calypte anna",45.71878,-122.570976,2017-05-03,6.437,4050,8307
"Calypte anna",37.753057,-119.5727491,2016-04-27,6.474,4050,8308
"Calypte anna",49.194376,-123.111326,2014-01-01,4.506,4050,8309
"Calypte anna",34.081313,-117.0844746,2016-12-17,4.828,4050,8310
"Calypte anna",38.1577668,-121.1959725,2014-07-12,6.437,4050,8311
"Calypte anna",32.758981,-117.054524,2017-06-04,4.828,4050,8312
"Calypte anna",37.4103979,-122.0667636,2017-08-17,4.828,4050,8313
"Calypte anna",38.5560647,-123.1170416,2014-05-15,4.828,4050,8314
"Calypte anna",33.252777,-117.3217842,2013-12-21,4.828,4050,8315
"Calypte anna",33.2381132,-111.7644954,2017-04-09,4.2,4050,8316
"Calypte anna",38.115675,-121.865446,2015-11-20,6.437,4050,8317
"Calypte anna",41.650744,-121.448287,2015-05-21,5.005,4050,8318
"Calypte anna",33.184853,-117.322778,2015-12-27,6.437,4050,8319
"Calypte anna",32.9805606,-117.2273397,2017-12-03,6.116,4050,8320
"Calypte anna",35.813776,-121.367612,2016-04-12,5,4050,8321
"Calypte anna",40.7986513,-122.3161769,2016-08-29,4.828,4050,8322
"Calypte anna",34.0030865,-119.8176069,2017-11-02,6.116,4050,8323
"Calypte anna",38.7346971,-123.4909523,2017-09-14,6.437,4050,8324
"Calypte anna",44.026605,-122.957139,2016-06-01,4.828,4050,8325
"Calypte anna",37.5795644,-121.9656303,2015-01-03,4.828,4050,8326
"Calypte anna",37.0973599,-119.7447753,2016-03-21,5,4050,8327
"Calypte anna",38.6325754,-122.5397813,2013-04-13,6.3,4050,8328
"Calypte anna",47.033098,-122.919347,2014-06-23,4.828,4050,8329
"Calypte anna",47.6371801,-122.308566,2014-03-24,4.828,4050,8330
"Calypte anna",33.356951,-111.872572,2013-02-26,5.134,4050,8331
"Calypte anna",34.1639406,-118.0647928,2017-10-27,4.828,4050,8332
"Calypte anna",35.974322,-116.265122,2016-04-09,5,4050,8333
"Calypte anna",36.328899,-121.192667,2015-07-11,4.828,4050,8334
"Calypte anna",40.9611043,-124.096992,2016-02-25,6.437,4050,8335
"Calypte anna",42.0595744,-124.2859554,2013-09-10,4.828,4050,8336
"Calypte anna",32.5622817,-116.9545698,2015-04-05,6.437,4050,8337
"Calypte anna",44.0855544,-121.3111773,2017-05-13,6.5,4050,8338
"Calypte anna",44.016267,-123.0335455,2017-01-01,6.437,4050,8339
"Calypte anna",38.4115725,-119.7484016,2014-07-18,6.437,4050,8340
"Calypte anna",34.2119441,-118.178215,2017-05-27,6.437,4050,8341
"Calypte anna",48.7341157,-123.191843,2014-02-17,6,4050,8342
"Calypte anna",37.0856245,-122.0619464,2016-10-05,6.437,4050,8343
"Calypte anna",33.9164627,-118.3957878,2017-03-23,4.635,4050,8344
"Calypte anna",38.2084439,-122.332077,2013-03-02,4.828,4050,8345
"Calypte anna",37.1915826,-121.7083669,2017-08-14,4.587,4050,8346
"Calypte anna",31.4667394,-110.2824783,2013-01-27,5.633,4050,8347
"Calypte anna",38.4151567,-122.7236688,2017-12-16,6.437,4050,8348
"Calypte anna",38.4129485,-122.0087528,2013-12-15,4.828,4050,8349
"Calypte anna",32.9909975,-116.9676259,2016-02-21,4.828,4050,8350
"Calypte anna",36.4183133,-120.3745468,2015-04-29,6.437,4050,8351
"Calypte anna",40.831975,-124.045097,2015-10-28,5,4050,8352
"Calypte anna",32.2739927,-110.8075106,2014-08-31,5.633,4050,8353
"Calypte anna",34.22529,-118.92945,2016-07-10,4.828,4050,8354
"Calypte anna",37.0746609,-113.5930389,2016-06-17,6.437,4050,8355
"Calypte anna",35.665005,-121.28365,2016-11-13,4.828,4050,8356
"Calypte anna",37.03265,-119.27629,2017-05-16,5,4050,8357
"Calypte anna",35.0604933,-113.8899851,2014-10-10,4.828,4050,8358
"Calypte anna",47.7090396,-122.2761905,2017-03-30,4.506,4050,8359
"Calypte anna",38.1575068,-122.493782,2013-06-22,4.828,4050,8360
"Calypte anna",49.345844,-123.2466674,2014-01-05,5,4050,8361
"Calypte anna",47.64017,-122.27961,2014-10-04,4.828,4050,8362
"Calypte anna",45.55947,-122.311856,2015-11-05,4.828,4050,8363
"Calypte anna",49.2870373,-122.9562378,2015-11-27,6,4050,8364
"Calypte anna",47.5947544,-122.3038065,2017-01-21,4.828,4050,8365
"Calypte anna",38.2622434,-119.7377157,2017-07-05,6.437,4050,8366
"Calypte anna",38.24976,-122.132919,2017-12-18,6.552,4050,8367
"Calypte anna",38.8402257,-123.0622816,2015-04-29,5.633,4050,8368
"Calypte anna",33.4132049,-117.2831941,2017-06-28,5.794,4050,8369
"Calypte anna",33.010247,-117.2543764,2013-09-09,4.828,4050,8370
"Calypte anna",48.28296,-122.665404,2017-05-13,4.828,4050,8371
"Calypte anna",34.711169,-120.436872,2015-10-22,4.828,4050,8372
"Calypte anna",38.1034273,-122.6496506,2015-06-16,4.828,4050,8373
"Calypte anna",35.9519642,-118.605583,2017-06-19,6,4050,8374
"Calypte anna",36.1322515,-115.9979507,2014-02-09,4.828,4050,8375
"Calypte anna",47.430286,-122.6094818,2015-04-20,4.989,4050,8376
"Calypte anna",37.6892882,-122.0315666,2017-02-25,4.828,4050,8377
"Calypte anna",34.7523147,-112.0157862,2017-04-26,6.437,4050,8378
"Calypte anna",33.2223811,-117.344209,2014-07-07,5.005,4050,8379
"Calypte anna",36.9412657,-121.4320097,2013-01-21,4.828,4050,8380
"Calypte anna",38.5311887,-121.5055087,2013-04-20,6.437,4050,8381
"Calypte anna",37.1294222,-119.2668808,2014-05-02,4.828,4050,8382
"Calypte anna",37.1491935,-122.1694794,2017-04-01,4.85,4050,8383
"Calypte anna",39.1974016,-121.0886943,2016-12-31,4.828,4050,8384
"Calypte anna",33.9695372,-118.0023587,2015-01-16,6.437,4050,8385
"Calypte anna",31.821971,-110.99725,2017-04-12,6.437,4050,8386
"Calypte anna",33.23959,-117.334577,2016-04-20,6.437,4050,8387
"Calypte anna",39.33289,-121.469053,2016-12-22,4.989,4050,8388
"Calypte anna",37.6897,-122.44144,2014-05-18,5.633,4050,8389
"Calypte anna",33.8016882,-118.3707762,2017-03-21,5.633,4050,8390
"Calypte anna",37.5580677,-122.3825347,2017-12-16,5.955,4050,8391
"Calypte anna",33.3861596,-111.8538666,2014-03-14,4.828,4050,8392
"Calypte anna",34.417728,-119.758065,2014-01-04,4.828,4050,8393
"Calypte anna",34.2805858,-111.6839218,2014-04-25,6.437,4050,8394
"Calypte anna",33.0401497,-116.9425351,2014-02-02,5.633,4050,8395
"Calypte anna",31.8551061,-110.9972763,2016-01-26,4.828,4050,8396
"Calypte anna",38.5521929,-123.0008698,2015-08-14,6.437,4050,8397
"Calypte anna",38.0753252,-122.5788403,2017-05-02,5.472,4050,8398
"Calypte anna",37.0808333,-119.7394444,2014-03-30,6,4050,8399
"Calypte anna",37.1753566,-121.8616337,2014-05-09,4.828,4050,8400
"Calypte anna",36.3889346,-119.0959167,2013-04-06,4.828,4050,8401
"Calypte anna",47.6653874,-122.3382568,2016-01-13,4.828,4050,8402
"Calypte anna",34.053396,-117.882007,2015-06-23,4.828,4050,8403
"Calypte anna",33.641731,-111.921424,2017-01-01,4.828,4050,8404
"Calypte anna",36.203755,-115.043998,2014-04-17,6.437,4050,8405
"Calypte anna",37.960642,-122.593271,2017-03-14,6.437,4050,8406
"Calypte anna",36.9442921,-121.8164492,2016-01-02,4.828,4050,8407
"Calypte anna",48.1056401,-123.0870223,2015-10-13,5.794,4050,8408
"Calypte anna",48.4444615,-123.3432055,2017-10-23,6,4050,8409
"Calypte anna",37.36604,-122.15911,2015-01-18,4.828,4050,8410
"Calypte anna",34.1049824,-118.7311367,2014-12-29,5.15,4050,8411
"Calypte anna",38.985422,-121.118617,2016-05-14,6.437,4050,8412
"Calypte anna",34.1129272,-117.7008167,2015-02-17,4.828,4050,8413
"Calypte anna",38.2029134,-121.3350892,2014-12-20,4.828,4050,8414
"Calypte anna",48.101105,-123.318245,2015-02-17,4.828,4050,8415
"Calypte anna",31.5206787,-110.7834721,2014-05-24,5.633,4050,8416
"Calypte anna",45.5474688,-122.3744023,2017-06-10,4.828,4050,8417
"Calypte anna",36.80437,-118.91494,2013-06-03,6,4050,8418
"Calypte anna",39.303288,-119.8449612,2017-04-21,4.828,4050,8419
"Calypte anna",34.0119157,-119.6926653,2017-01-02,5.633,4050,8420
"Calypte anna",38.3429352,-122.5355816,2014-03-22,4.426,4050,8421
"Calypte anna",37.390024,-122.220807,2017-12-14,4.506,4050,8422
"Calypte anna",37.6969911,-122.4340906,2017-12-27,5.15,4050,8423
"Calypte anna",36.8040669,-119.7000001,2016-03-17,6.437,4050,8424
"Calypte anna",34.6576525,-112.5182605,2015-09-10,6.437,4050,8425
"Calypte anna",48.0244878,-123.0028314,2014-10-22,5.633,4050,8426
"Calypte anna",31.7153243,-110.8637345,2014-05-24,6.437,4050,8427
"Calypte anna",40.85774,-123.9346862,2015-04-25,6.437,4050,8428
"Calypte anna",37.429325,-122.3088276,2014-08-17,6.437,4050,8429
"Calypte anna",33.8367242,-118.0949298,2017-04-02,4.426,4050,8430
"Calypte anna",37.6011762,-121.6996765,2014-04-29,4.828,4050,8431
"Calypte anna",38.13608,-122.6062,2014-04-05,4.345,4050,8432
"Calypte anna",38.7838565,-122.9627381,2016-02-14,6.437,4050,8433
"Calypte anna",34.1659608,-119.0594542,2015-03-06,4.828,4050,8434
"Calypte anna",47.694799,-122.185834,2017-06-04,4.828,4050,8435
"Calypte anna",32.9059139,-117.232397,2017-05-16,4.828,4050,8436
"Calypte anna",37.6868314,-121.8387222,2017-01-01,4.828,4050,8437
"Calypte anna",42.2907134,-122.8306932,2017-11-10,6.437,4050,8438
"Calypte anna",47.645004,-121.9169784,2013-05-20,4.828,4050,8439
"Calypte anna",33.5422,-117.663432,2014-12-20,5.633,4050,8440
"Calypte anna",33.479814,-111.4430622,2013-10-31,4.828,4050,8441
"Calypte anna",34.113501,-118.197131,2016-11-23,6.437,4050,8442
"Calypte anna",39.5275277,-121.5436819,2017-01-06,4.828,4050,8443
"Calypte anna",34.3281653,-116.8997572,2016-05-28,4.828,4050,8444
"Calypte anna",47.4147304,-122.474556,2017-10-22,4.828,4050,8445
"Calypte anna",33.0861482,-117.2165358,2017-03-12,4.828,4050,8446
"Calypte anna",38.0768243,-121.7527199,2016-11-05,4.828,4050,8447
"Calypte anna",45.6707742,-121.2956929,2017-05-05,4.828,4050,8448
"Calypte anna",40.723361,-122.635733,2017-03-27,4.828,4050,8449
"Calypte anna",33.653875,-117.802786,2017-05-29,6.437,4050,8450
"Calypte anna",32.598457,-110.7570362,2015-01-14,6.598,4050,8451
"Calypte anna",39.4934273,-121.4881039,2015-04-11,4.828,4050,8452
"Calypte anna",37.85089,-122.53747,2015-04-28,4.828,4050,8453
"Calypte anna",45.2296896,-123.1878948,2013-01-22,6.003,4050,8454
"Calypte anna",37.8927218,-122.6123571,2017-10-26,4.184,4050,8455
"Calypte anna",47.9687708,-123.4984038,2014-06-22,4.828,4050,8456
"Calypte anna",33.55838,-117.56687,2017-03-03,4.828,4050,8457
"Calypte anna",42.905356,-124.505585,2013-09-12,6.437,4050,8458
"Calypte anna",34.43442,-118.6235,2015-05-01,6.437,4050,8459
"Calypte anna",40.8559016,-123.9896138,2015-03-08,4.828,4050,8460
"Calypte anna",39.2820183,-123.7991638,2013-07-30,4.828,4050,8461
"Calypte anna",32.7169552,-117.2448077,2017-06-10,4.828,4050,8462
"Calypte anna",31.9195277,-109.2514114,2016-08-08,6.437,4050,8463
"Calypte anna",38.803681,-121.3285875,2013-01-02,4.828,4050,8464
"Calypte anna",38.4250413,-122.9993677,2015-03-18,4.345,4050,8465
"Calypte anna",35.433775,-118.919768,2017-08-24,6.437,4050,8466
"Calypte anna",37.5270508,-121.9084311,2015-05-18,6.437,4050,8467
"Calypte anna",48.4490162,-123.4104699,2016-12-11,5,4050,8468
"Calypte anna",37.36503,-119.21206,2017-05-31,6.4,4050,8469
"Calypte anna",43.9947441,-123.0981588,2016-04-08,4.828,4050,8470
"Calypte anna",33.7615956,-117.7704549,2015-12-12,6.437,4050,8471
"Calypte anna",34.559641,-119.11312,2016-05-30,4.828,4050,8472
"Calypte anna",48.3527546,-123.5664082,2014-05-24,5.5,4050,8473
"Calypte anna",33.7385456,-116.8799774,2015-12-20,5.633,4050,8474
"Calypte anna",39.4450421,-123.2398653,2014-02-01,4.828,4050,8475
"Calypte anna",44.97786,-123.091904,2017-12-16,6.437,4050,8476
"Calypte anna",34.8885789,-120.2889714,2015-01-17,4.828,4050,8477
"Calypte anna",45.477729,-122.757256,2017-01-11,4.506,4050,8478
"Calypte anna",37.9468237,-119.5738478,2013-07-29,5.15,4050,8479
"Calypte anna",30.7294785,-109.8322749,2016-08-16,6.437,4050,8480
"Calypte anna",37.435519,-121.895066,2017-04-04,4.828,4050,8481
"Calypte anna",32.970202,-117.231892,2016-12-27,4.184,4050,8482
"Calypte anna",34.5349475,-112.4973132,2013-05-18,4.828,4050,8483
"Calypte anna",34.327305,-118.906989,2014-03-24,4.828,4050,8484
"Calypte anna",36.8058487,-113.7573981,2016-05-12,6.437,4050,8485
"Calypte anna",33.5997506,-117.7586102,2014-02-02,4.828,4050,8486
"Calypte anna",37.0138511,-122.0732483,2013-01-12,6.437,4050,8487
"Calypte anna",34.2976429,-118.281641,2013-09-21,6.437,4050,8488
"Calypte anna",48.67539,-123.47932,2015-02-17,5,4050,8489
"Calypte anna",34.3032833,-118.5852718,2016-03-09,4.828,4050,8490
"Calypte anna",33.5481548,-117.561779,2013-06-05,4.828,4050,8491
"Calypte anna",33.3083623,-111.9893356,2013-02-24,4.184,4050,8492
"Calypte anna",36.786552,-118.639229,2015-06-03,5.633,4050,8493
"Calypte anna",37.40969,-121.958154,2017-12-17,4.651,4050,8494
"Calypte anna",32.6838229,-117.0075488,2014-12-20,4.828,4050,8495
"Calypte anna",48.3388705,-123.537036,2016-12-26,6,4050,8496
"Calypte anna",34.2924843,-118.956399,2013-04-07,4.828,4050,8497
"Calypte anna",40.6384565,-122.6756278,2016-04-09,6.276,4050,8498
"Calypte anna",40.103442,-120.6972651,2017-07-31,4.828,4050,8499
"Calypte anna",37.86647,-122.43909,2015-04-19,5.472,4050,8500
"Calypte anna",34.770507,-111.7628539,2017-01-08,4.828,4050,8501
"Calypte anna",38.031016,-122.031864,2016-09-07,5.633,4050,8502
"Calypte anna",47.9597408,-122.3802173,2015-11-27,6.437,4050,8503
"Calypte anna",36.5219235,-118.7492359,2015-08-01,6.437,4050,8504
"Calypte anna",40.2002222,-122.2162918,2014-01-19,4.973,4050,8505
"Calypte anna",36.4907139,-121.1463194,2013-05-30,6.437,4050,8506
"Calypte anna",47.8714354,-122.2901273,2013-12-21,4.828,4050,8507
"Calypte anna",38.541721,-121.4071655,2016-11-22,4.828,4050,8508
"Calypte anna",48.5466394,-122.6293945,2017-04-25,6.437,4050,8509
"Calypte anna",38.05809,-122.53987,2016-04-27,4.345,4050,8510
"Calypte anna",47.8595387,-122.3320234,2017-04-15,4.828,4050,8511
"Calypte anna",47.6192885,-122.9693484,2015-10-18,4.828,4050,8512
"Calypte anna",37.830452,-121.791713,2015-02-26,4.828,4050,8513
"Calypte anna",30.948374,-114.742964,2015-10-11,4.828,4050,8514
"Calypte anna",34.4711625,-119.707396,2013-07-11,5.633,4050,8515
"Calypte anna",47.0535463,-122.9239912,2013-12-07,4.506,4050,8516
"Calypte anna",33.2777787,-117.3177235,2013-03-03,4.828,4050,8517
"Calypte anna",37.9767761,-121.3707555,2017-04-22,4.506,4050,8518
"Calypte anna",38.7358749,-121.3406038,2016-06-24,5.23,4050,8519
"Calypte anna",37.268559,-121.952691,2016-01-01,4.828,4050,8520
"Calypte anna",49.3044946,-123.0037224,2014-02-01,6.437,4050,8521
"Calypte anna",34.153032,-118.953402,2017-06-04,4.377,4050,8522
"Calypte anna",32.225061,-110.923301,2013-12-15,4.828,4050,8523
"Calypte anna",37.4010851,-122.2200251,2014-11-18,4.828,4050,8524
"Calypte anna",35.28269,-120.68111,2015-02-20,6.743,4050,8525
"Calypte anna",45.6575759,-122.6586554,2016-06-02,6.437,4050,8526
"Calypte anna",36.993808,-121.985749,2017-06-15,4.3,4050,8527
"Calypte anna",33.279184,-111.156976,2017-12-13,5.15,4050,8528
"Calypte anna",31.531018,-110.768457,2017-03-19,4.5,4050,8529
"Calypte anna",33.6367746,-117.8378642,2016-10-23,4.828,4050,8530
"Calypte anna",37.9016071,-122.2607028,2017-08-30,4.828,4050,8531
"Calypte anna",33.902387,-116.911512,2015-04-30,4.828,4050,8532
"Calypte anna",47.6002601,-122.5763726,2016-01-09,6.437,4050,8533
"Calypte anna",47.6826461,-122.1321183,2013-12-07,4.828,4050,8534
"Calypte anna",34.35621,-119.443263,2015-04-10,4.828,4050,8535
"Calypte anna",37.5776249,-122.4752497,2017-02-15,6.437,4050,8536
"Calypte anna",48.2514705,-122.1134233,2016-05-30,6.437,4050,8537
"Calypte anna",37.30541,-119.540676,2016-05-21,4.828,4050,8538
"Calypte anna",38.0485902,-122.5363755,2014-04-15,6.437,4050,8539
"Calypte anna",48.196919,-122.718575,2013-11-11,6.437,4050,8540
"Calypte anna",39.0248517,-122.6673317,2014-09-05,4.506,4050,8541
"Calypte anna",37.5127215,-118.6407137,2016-04-25,4.828,4050,8542
"Calypte anna",37.493745,-121.960819,2017-05-11,4.828,4050,8543
"Calypte anna",38.0364645,-122.7489996,2016-04-23,6.437,4050,8544
"Calypte anna",33.7911318,-117.6886368,2014-11-15,6.437,4050,8545
"Calypte anna",33.6107683,-117.5116646,2016-03-24,4.828,4050,8546
"Calypte anna",48.1070415,-123.3446288,2017-05-13,4.828,4050,8547
"Calypte anna",39.3365101,-120.4842591,2017-08-02,4.828,4050,8548
"Calypte anna",33.8004401,-116.4113688,2017-09-20,6.437,4050,8549
"Calypte anna",38.0398107,-122.8779602,2017-02-18,6.437,4050,8550
"Calypte anna",47.6727857,-122.4041748,2013-12-28,4.828,4050,8551
"Calypte anna",33.284986,-117.423814,2013-06-04,4.828,4050,8552
"Calypte anna",36.79483,-119.368776,2016-04-03,4.828,4050,8553
"Calypte anna",35.934687,-119.509891,2015-05-12,4.828,4050,8554
"Calypte anna",45.6540437,-121.2167609,2014-03-18,6.437,4050,8555
"Calypte anna",34.6253604,-111.8954945,2015-04-24,4.828,4050,8556
"Calypte anna",31.868688,-109.3677485,2013-03-09,4.828,4050,8557
"Calypte anna",32.9859714,-113.3059931,2017-11-01,4.828,4050,8558
"Calypte anna",45.61172,-122.4233,2015-04-25,6.437,4050,8559
"Calypte anna",39.0694462,-120.9963799,2015-01-19,6.437,4050,8560
"Calypte anna",37.664237,-121.89743,2016-12-16,6.437,4050,8561
"Calypte anna",47.3978263,-122.2848058,2015-06-21,6.437,4050,8562
"Calypte anna",37.5902442,-122.3140526,2013-11-10,4.184,4050,8563
"Calypte anna",35.8035917,-118.0589478,2015-05-29,4.828,4050,8564
"Calypte anna",47.5424769,-122.1533161,2013-07-27,6.437,4050,8565
"Calypte anna",33.8745845,-117.1182489,2017-10-13,6.437,4050,8566
"Calypte anna",36.867502,-121.819014,2017-11-24,6.437,4050,8567
"Calypte anna",47.0301045,-122.8994179,2017-12-14,4.715,4050,8568
"Calypte anna",47.69759,-122.28619,2015-03-18,4.828,4050,8569
"Calypte anna",39.3844467,-119.8376662,2017-10-27,4.2,4050,8570
"Calypte anna",38.6070786,-122.4870872,2016-07-09,4.506,4050,8571
"Calypte anna",46.5255839,-123.1494983,2017-07-21,4.828,4050,8572
"Calypte anna",48.4202867,-123.2757854,2016-06-19,5,4050,8573
"Calypte anna",33.1937006,-111.853888,2015-09-15,4.828,4050,8574
"Calypte anna",33.8005292,-117.2553527,2016-10-21,4.828,4050,8575
"Calypte anna",37.4085077,-122.1795961,2015-06-11,6.437,4050,8576
"Calypte anna",47.6925387,-122.1444705,2015-05-19,4.828,4050,8577
"Calypte anna",34.2033271,-118.1661344,2015-01-09,6.437,4050,8578
"Calypte anna",37.5924715,-121.1599731,2015-01-05,4.828,4050,8579
"Calypte anna",30.5101033,-116.00021,2017-10-25,6.08,4050,8580
"Calypte anna",34.4553108,-118.5580023,2017-12-25,5.633,4050,8581
"Calypte anna",49.7240343,-123.0749807,2016-07-11,5,4050,8582
"Calypte anna",38.397065,-122.356617,2016-02-21,4.828,4050,8583
"Calypte anna",33.6514226,-117.454201,2014-04-22,4.828,4050,8584
"Calypte anna",34.5363738,-120.1729048,2017-05-02,4.828,4050,8585
"Calypte anna",32.4563957,-110.8783628,2015-04-10,6.437,4050,8586
"Calypte anna",34.1949696,-118.1763321,2017-11-23,5.15,4050,8587
"Calypte anna",38.9789112,-122.8093708,2017-04-15,5.311,4050,8588
"Calypte anna",37.910992,-119.63607,2014-06-05,4.828,4050,8589
"Calypte anna",44.0628873,-123.1023346,2017-05-21,4.184,4050,8590
"Calypte anna",32.5896905,-116.9568872,2014-04-21,4.152,4050,8591
"Calypte anna",37.9057751,-120.5933082,2014-04-18,6.437,4050,8592
"Calypte anna",34.452867,-119.783915,2017-12-28,4.828,4050,8593
"Calypte anna",35.25497,-120.67006,2017-12-07,4.345,4050,8594
"Calypte anna",47.210304,-122.016761,2016-02-27,6.437,4050,8595
"Calypte anna",38.6522116,-122.5971943,2017-05-06,6,4050,8596
"Calypte anna",37.5390677,-122.2434765,2013-11-17,4.828,4050,8597
"Calypte anna",38.4291183,-122.732048,2014-10-18,4.828,4050,8598
"Calypte anna",33.604676,-117.906985,2017-12-30,4.828,4050,8599
"Calypte anna",35.338158,-120.741976,2015-04-15,6.437,4050,8600
"Calypte anna",34.360893,-119.248627,2014-01-23,6.437,4050,8601
"Calypte anna",33.6392757,-117.676363,2015-12-28,4.828,4050,8602
"Calypte anna",38.8230285,-121.2721773,2016-11-22,4.828,4050,8603
"Calypte anna",38.2717452,-121.9436932,2017-09-24,5.633,4050,8604
"Calypte anna",36.983157,-121.5058,2017-02-04,6.437,4050,8605
