scientificName,decimalLongitude,decimalLatitude
Archilochus colubris,-85.975053,44.9059406
Archilochus colubris,-86.1680116,43.0991523
Archilochus colubris,-92.0777598,34.6394835
Archilochus colubris,-81.3607586,41.6302395
Archilochus colubris,-80.491593,25.519648
Archilochus colubris,-95.7094413,29.7603277
Archilochus colubris,-77.249028,44.065143
Archilochus colubris,-97.1287537,27.7443155
Archilochus colubris,-70.5077615,43.6536716
Archilochus colubris,-94.9338412,39.3172533
Archilochus colubris,-79.146518,40.6200187
Archilochus colubris,-79.9305421,36.0409998
Archilochus colubris,-67.487798,44.610539
Archilochus colubris,-78.144531,38.961067
Archilochus colubris,-86.276,35.443
Archilochus colubris,-95.761554,34.9130606
Archilochus colubris,-97.583232,26.081541
Archilochus colubris,-87.8283334,36.7933574
Archilochus colubris,-74.4703426,45.8269077
Archilochus colubris,-73.264282,41.549908
Archilochus colubris,-78.6084223,44.574996
Archilochus colubris,-81.3475853,41.3816549
Archilochus colubris,-66.9911957,44.8954646
Archilochus colubris,-90.6633618,38.3283476
Archilochus colubris,-75.4589081,40.6505596
Archilochus colubris,-112.3736572,54.7453621
Archilochus colubris,-83.7750864,42.3811981
Archilochus colubris,-71.17962,42.375443
Archilochus colubris,-78.0970001,40.733093
Archilochus colubris,-72.5977,46.6326
Archilochus colubris,-75.9614468,45.7061793
Archilochus colubris,-84.181504,33.898396
Archilochus colubris,-71.36052,47.11888
Archilochus colubris,-83.9478609,42.7008463
Archilochus colubris,-71.541737,41.4073274
Archilochus colubris,-89.0970612,43.2026263
Archilochus colubris,-79.9553981,36.4054436
Archilochus colubris,-100.188151,50.024198
Archilochus colubris,-95.0506854,29.910417
Archilochus colubris,-81.0435108,31.9517835
Archilochus colubris,-75.6359721,45.3969171
Archilochus colubris,-85.293633,41.4527654
Archilochus colubris,-69.9501657,47.3650482
Archilochus colubris,-83.2185078,35.3479082
Archilochus colubris,-76.971421,41.879944
Archilochus colubris,-73.7620354,42.5497407
Archilochus colubris,-76.1521196,44.8791673
Archilochus colubris,-74.0361866,42.6579532
Archilochus colubris,-69.3196106,44.390893
Archilochus colubris,-83.188075,42.929191
Archilochus colubris,-96.6575539,32.9991531
Archilochus colubris,-70.02029,43.83001
Archilochus colubris,-96.565639,40.276915
Archilochus colubris,-69.0961504,47.5911728
Archilochus colubris,-83.2886571,42.5649382
Archilochus colubris,-89.6604967,35.0672464
Archilochus colubris,-77.0958023,42.1595497
Archilochus colubris,-92.83489,45.17704
Archilochus colubris,-82.6954651,28.1090832
Archilochus colubris,-73.1264108,41.2193442
Archilochus colubris,-81.17637,40.9642
Archilochus colubris,-69.8028803,44.7536517
Archilochus colubris,-77.0609808,40.5042389
Archilochus colubris,-64.3198872,44.5402466
Archilochus colubris,-75.5192041,42.2255156
Archilochus colubris,-85.7381666,36.0107372
Archilochus colubris,-72.436831,43.6495224
Archilochus colubris,-72.0686817,44.7375886
Archilochus colubris,-72.3520195,41.7945683
Archilochus colubris,-69.9376796,44.3444747
Archilochus colubris,-97.0530935,50.7134597
Archilochus colubris,-84.213903,43.672471
Archilochus colubris,-76.197052,43.1701307
Archilochus colubris,-95.495197,39.26589
Archilochus colubris,-79.1791931,35.7266693
Archilochus colubris,-92.606678,45.5527657
Archilochus colubris,-87.2990456,39.5332238
Archilochus colubris,-95.3667757,29.7553279
Archilochus colubris,-73.0737054,41.8336863
Archilochus colubris,-99.2208572,30.0798262
Archilochus colubris,-78.4535408,41.1918636
Archilochus colubris,-85.9632003,30.2677594
Archilochus colubris,-94.3245513,45.9253729
Archilochus colubris,-95.525002,30.352204
Archilochus colubris,-74.20288,41.240948
Archilochus colubris,-93.4097298,44.9541709
Archilochus colubris,-70.2723634,43.7201749
Archilochus colubris,-79.9136066,32.7434646
Archilochus colubris,-67.5595987,46.1660412
Archilochus colubris,-83.4286201,43.3439768
Archilochus colubris,-80.5764771,40.6181222
Archilochus colubris,-80.4951525,43.4588301
Archilochus colubris,-86.9278438,46.4644872
Archilochus colubris,-79.8070049,44.1001603
Archilochus colubris,-87.8524491,42.940082
Archilochus colubris,-84.0763843,34.2192812
Archilochus colubris,-79.3378329,39.5296651
Archilochus colubris,-97.9522777,30.5196628
Archilochus colubris,-99.5233226,27.5120967
Archilochus colubris,-94.9699573,32.987139
Archilochus colubris,-77.46788,39.4447868
Archilochus colubris,-88.5832626,36.6855466
Archilochus colubris,-78.98622,39.45227
Archilochus colubris,-82.299576,29.665212
Archilochus colubris,-78.0702533,36.6747235
Archilochus colubris,-77.489769,40.5623245
Archilochus colubris,-82.59763,34.739878
Archilochus colubris,-80.6291581,34.2681615
Archilochus colubris,-98.094722,29.839262
Archilochus colubris,-85.1102149,34.0175468
Archilochus colubris,-87.8041856,42.2120739
Archilochus colubris,-70.6447345,43.6037986
Archilochus colubris,-89.2548609,42.946905
Archilochus colubris,-90.398937,38.5095487
Archilochus colubris,-71.6804749,42.1242408
Archilochus colubris,-76.9143122,39.0194046
Archilochus colubris,-86.11575,33.72319
Archilochus colubris,-84.376161,34.004646
Archilochus colubris,-74.1947937,43.0528026
Archilochus colubris,-88.9021668,39.811704
Archilochus colubris,-84.6925679,33.7437415
Archilochus colubris,-95.5230412,39.65639
Archilochus colubris,-93.6265182,38.4655894
Archilochus colubris,-85.92966,39.73544
Archilochus colubris,-76.511183,43.451014
Archilochus colubris,-90.490028,37.6519231
Archilochus colubris,-76.4663887,42.0650014
Archilochus colubris,-74.6992612,40.3467513
Archilochus colubris,-79.357083,46.078431
Archilochus colubris,-74.9938774,44.9977642
Archilochus colubris,-106.661922,52.09522
Archilochus colubris,-84.5661311,42.7597267
Archilochus colubris,-87.5538898,45.3917158
Archilochus colubris,-77.5785828,43.0628681
Archilochus colubris,-72.6840019,44.4122024
Archilochus colubris,-80.847481,34.997545
Archilochus colubris,-80.23535,27.194947
Archilochus colubris,-96.67677,51.2579748
Archilochus colubris,-84.266002,39.837925
Archilochus colubris,-94.5559922,39.4215497
Archilochus colubris,-80.1264238,47.7830579
Archilochus colubris,-83.309551,33.899
Archilochus colubris,-63.1766841,46.2997581
Archilochus colubris,-97.2062467,31.5514689
Archilochus colubris,-73.3476019,42.0794249
Archilochus colubris,-90.1631452,38.9439859
Archilochus colubris,-78.997364,42.8845178
Archilochus colubris,-83.2944721,34.9971063
Archilochus colubris,-68.2736778,48.3930097
Archilochus colubris,-81.178519,29.4282248
Archilochus colubris,-77.0704865,34.6526973
Archilochus colubris,-95.9364071,36.0640816
Archilochus colubris,-77.2864051,36.5972619
Archilochus colubris,-81.6682434,31.9702214
Archilochus colubris,-83.818742,33.5075311
Archilochus colubris,-84.1267347,35.3907818
Archilochus colubris,-75.7143831,40.2421766
Archilochus colubris,-70.8643779,42.4969977
Archilochus colubris,-75.5997562,40.1407621
Archilochus colubris,-76.601597,39.028647
Archilochus colubris,-83.212983,42.52544
Archilochus colubris,-90.9371531,46.6632731
Archilochus colubris,-84.1315413,44.6219832
Archilochus colubris,-88.051382,42.095833
Archilochus colubris,-82.3905194,41.4166728
Archilochus colubris,-92.8757438,33.9540745
Archilochus colubris,-95.064423,29.461652
Archilochus colubris,-77.4535382,38.7024713
Archilochus colubris,-89.326986,44.210698
Archilochus colubris,-78.6321554,35.786825
Archilochus colubris,-79.499334,42.112061
Archilochus colubris,-70.5004558,41.6997249
Archilochus colubris,-72.9856968,43.4860206
Archilochus colubris,-84.2603302,39.0821062
Archilochus colubris,-84.388808,42.2512898
Archilochus colubris,-92.4776976,45.3841406
Archilochus colubris,-90.9123158,46.1758417
Archilochus colubris,-77.9701853,37.8719401
Archilochus colubris,-83.7042117,42.3148613
Archilochus colubris,-76.0000608,39.994126
Archilochus colubris,-70.6779265,42.0873669
Archilochus colubris,-78.2965136,39.481611
Archilochus colubris,-80.4564003,34.9760007
Archilochus colubris,-82.389307,42.9692359
Archilochus colubris,-79.0726376,33.9193251
Archilochus colubris,-88.7852168,46.9691545
Archilochus colubris,-78.508561,38.0489544
Archilochus colubris,-71.8113184,43.1932721
Archilochus colubris,-85.1811686,35.0800851
Archilochus colubris,-73.192066,45.5410331
Archilochus colubris,-76.1479354,43.6063341
Archilochus colubris,-102.4883328,51.1967976
Archilochus colubris,-96.670318,16.852096
Archilochus colubris,-67.1436521,44.9370304
Archilochus colubris,-84.020824,32.334603
Archilochus colubris,-79.9462802,37.2458139
Archilochus colubris,-76.4102903,39.3031044
Archilochus colubris,-72.5817963,41.6164419
Archilochus colubris,-72.366695,43.821002
Archilochus colubris,-75.737828,36.149139
Archilochus colubris,-72.52098,43.62879
Archilochus colubris,-79.4411141,47.325156
Archilochus colubris,-90.6713194,43.5956299
Archilochus colubris,-89.7886013,45.7579478
Archilochus colubris,-79.0178776,37.8833895
Archilochus colubris,-91.024754,33.3362651
Archilochus colubris,-74.1301583,44.2939025
Archilochus colubris,-83.4613591,38.1785047
Archilochus colubris,-73.2416117,42.9280364
Archilochus colubris,-87.8882861,30.5738913
Archilochus colubris,-73.7105546,42.8275009
Archilochus colubris,-83.5314929,42.6390935
Archilochus colubris,-80.3724092,25.6476923
Archilochus colubris,-76.2512976,41.459148
Archilochus colubris,-84.545567,34.2267904
Archilochus colubris,-94.7576466,36.5662434
Archilochus colubris,-78.4583259,38.0843194
Archilochus colubris,-83.32192,34.25401
Archilochus colubris,-85.724399,44.933169
Archilochus colubris,-72.4409509,41.0828772
Archilochus colubris,-114.132825,53.519927
Archilochus colubris,-87.8182697,41.8859849
Archilochus colubris,-83.5614349,41.595003
Archilochus colubris,-80.0379992,40.3097847
Archilochus colubris,-80.7192993,34.1606818
Archilochus colubris,-87.8563571,42.6341482
Archilochus colubris,-77.1933746,39.0587168
Archilochus colubris,-75.7926607,39.6098123
Archilochus colubris,-84.2064513,35.8720194
Archilochus colubris,-74.306245,40.843702
Archilochus colubris,-97.8300494,30.2520564
Archilochus colubris,-81.9736934,33.5127297
Archilochus colubris,-68.2996845,49.192923
Archilochus colubris,-72.1852146,42.1134724
Archilochus colubris,-79.875563,36.135511
Archilochus colubris,-72.9481442,41.3457409
Archilochus colubris,-87.813882,42.014723
Archilochus colubris,-97.4079823,32.5300902
Archilochus colubris,-98.2247183,26.2650373
Archilochus colubris,-91.162394,30.403487
Archilochus colubris,-81.344921,30.110008
Archilochus colubris,-76.4844131,39.1444401
Archilochus colubris,-84.9959139,42.946645
Archilochus colubris,-86.1412678,44.266473
Archilochus colubris,-82.1818603,34.2379722
Archilochus colubris,-87.384885,30.50198
Archilochus colubris,-92.9256248,37.0970861
Archilochus colubris,-76.118161,45.094117
Archilochus colubris,-74.6553134,46.0542005
Archilochus colubris,-73.359248,41.1927335
Archilochus colubris,-83.8662332,42.2514963
Archilochus colubris,-84.2980854,33.8334575
Archilochus colubris,-90.4624128,31.5734625
Archilochus colubris,-75.2245903,45.205082
Archilochus colubris,-76.795217,42.528639
Archilochus colubris,-74.1343354,39.7252508
Archilochus colubris,-93.6931229,48.7061426
Archilochus colubris,-105.8724037,53.4405253
Archilochus colubris,-97.3719549,30.0527139
Archilochus colubris,-83.0127975,40.2017188
Archilochus colubris,-97.0749781,36.1754188
Archilochus colubris,-88.515291,44.17448
Archilochus colubris,-78.961593,40.942938
Archilochus colubris,-87.1795556,30.6038684
Archilochus colubris,-78.91936,39.9140073
Archilochus colubris,-78.60327,42.4553627
Archilochus colubris,-76.2129699,43.0410348
Archilochus colubris,-84.5477949,39.0618578
Archilochus colubris,-83.0277856,42.52881
Archilochus colubris,-83.852844,42.318996
Archilochus colubris,-85.431899,43.2437374
Archilochus colubris,-74.92148,44.134147
Archilochus colubris,-78.4629862,38.3198036
Archilochus colubris,-68.2882776,44.3886246
Archilochus colubris,-80.3335869,47.7264465
Archilochus colubris,-75.1485871,40.1032291
Archilochus colubris,-74.2529869,41.0758584
Archilochus colubris,-74.1465569,45.2482488
Archilochus colubris,-71.0667801,46.5808203
Archilochus colubris,-73.6109444,41.1798224
Archilochus colubris,-72.780202,41.450693
Archilochus colubris,-88.3678436,42.8700513
Archilochus colubris,-75.9770089,39.6052087
Archilochus colubris,-76.6119361,40.3908974
Archilochus colubris,-73.6111423,45.6518122
Archilochus colubris,-94.223814,30.4134465
Archilochus colubris,-69.5556235,43.9338572
Archilochus colubris,-85.9393555,32.3978183
Archilochus colubris,-92.3990895,42.055601
Archilochus colubris,-75.6389527,45.0255324
Archilochus colubris,-74.4721676,41.0689398
Archilochus colubris,-71.858933,48.7412056
Archilochus colubris,-88.2789391,44.2552088
Archilochus colubris,-76.0958643,39.7441315
Archilochus colubris,-88.6244946,48.6137987
Archilochus colubris,-78.0119205,40.4889169
Archilochus colubris,-93.9136849,45.6583051
Archilochus colubris,-95.8226116,36.2393672
Archilochus colubris,-76.5884185,44.4106603
Archilochus colubris,-82.7676594,43.6119915
Archilochus colubris,-85.0196475,33.5567317
Archilochus colubris,-73.2574904,44.0070999
Archilochus colubris,-96.757037,17.1506957
Archilochus colubris,-84.4457674,9.9726335
Archilochus colubris,-85.0425911,43.9356075
Archilochus colubris,-71.9340134,45.1774388
Archilochus colubris,-83.50438,42.2499
Archilochus colubris,-67.0267296,44.8363955
Archilochus colubris,-75.094766,40.0569906
Archilochus colubris,-80.453996,42.620411
Archilochus colubris,-85.4668525,31.2617449
Archilochus colubris,-73.7197477,41.9805628
Archilochus colubris,-64.8341417,44.2455064
Archilochus colubris,-81.2579459,42.9661464
Archilochus colubris,-80.409959,37.288806
Archilochus colubris,-72.4879555,42.4177711
Archilochus colubris,-76.5370703,39.0045949
Archilochus colubris,-75.1981035,38.8139684
Archilochus colubris,-79.6603632,47.6384621
Archilochus colubris,-72.8391784,40.7887315
Archilochus colubris,-87.9445186,41.9134535
Archilochus colubris,-89.914165,35.084503
Archilochus colubris,-72.7057815,43.4499592
Archilochus colubris,-77.415404,45.274489
Archilochus colubris,-79.4373965,46.2855121
Archilochus colubris,-94.7344208,36.2623982
Archilochus colubris,-84.320652,42.7887621
Archilochus colubris,-86.2932301,44.300203
Archilochus colubris,-87.6270408,44.1729612
Archilochus colubris,-82.7370403,42.0423982
Archilochus colubris,-77.556857,43.220869
Archilochus colubris,-90.5780911,38.4373166
Archilochus colubris,-88.2978,41.3417
Archilochus colubris,-87.3430267,31.4350942
Archilochus colubris,-63.1082797,46.2030598
Archilochus colubris,-76.8558787,42.1752556
Archilochus colubris,-90.8444613,39.1912688
Archilochus colubris,-74.4011199,40.7080516
Archilochus colubris,-68.4589219,48.3633065
Archilochus colubris,-82.6052141,35.7096008
Archilochus colubris,-94.4250655,39.1097795
Archilochus colubris,-82.9432925,35.1391102
Archilochus colubris,-97.616447,27.921601
Archilochus colubris,-79.8892784,40.8700606
Archilochus colubris,-91.5567663,48.8097901
Archilochus colubris,-93.968496,36.88617
Archilochus colubris,-88.467645,36.936396
Archilochus colubris,-81.921603,36.057272
Archilochus colubris,-77.0540714,38.3968033
Archilochus colubris,-75.3493881,45.261597
Archilochus colubris,-78.15376,38.871326
Archilochus colubris,-76.7151392,40.1194727
Archilochus colubris,-89.973472,35.129891
Archilochus colubris,-72.7881145,45.3859731
Archilochus colubris,-75.555601,41.885697
Archilochus colubris,-81.2459365,44.8352369
Archilochus colubris,-94.6294587,39.0333925
Archilochus colubris,-89.9652,29.2499
Archilochus colubris,-69.6197283,47.755858
Archilochus colubris,-75.9860725,40.5659449
Archilochus colubris,-78.4611087,44.1354565
Archilochus colubris,-73.9460793,40.5958592
Archilochus colubris,-70.1033328,44.05243
Archilochus colubris,-96.82756,49.182496
Archilochus colubris,-99.1308671,19.2235876
Archilochus colubris,-75.921735,40.052406
Archilochus colubris,-71.8721294,43.8310595
Archilochus colubris,-83.914175,43.6610961
Archilochus colubris,-83.9579527,30.5064221
Archilochus colubris,-97.3418513,37.6318135
Archilochus colubris,-76.9986248,40.6387557
Archilochus colubris,-80.0526738,32.9480744
Archilochus colubris,-83.80563,33.03156
Archilochus colubris,-93.8343063,45.1373867
Archilochus colubris,-63.3540564,45.7634771
Archilochus colubris,-77.4245113,38.7549241
Archilochus colubris,-102.0997696,49.6836166
Archilochus colubris,-72.992263,45.085034
Archilochus colubris,-93.1747377,30.3219058
Archilochus colubris,-79.9059982,40.5429001
Archilochus colubris,-94.1847856,41.883981
Archilochus colubris,-81.4163598,36.6727318
Archilochus colubris,-96.582613,33.1399049
Archilochus colubris,-81.3060594,45.2508725
Archilochus colubris,-88.58887,44.938
Archilochus colubris,-72.655793,44.0684
Archilochus colubris,-89.5384541,42.8725171
Archilochus colubris,-94.8029137,33.88709
Archilochus colubris,-78.5588872,40.1852545
Archilochus colubris,-71.6431899,43.1137698
Archilochus colubris,-88.7644981,30.3812374
Archilochus colubris,-74.3324661,45.7409031
Archilochus colubris,-75.8919883,43.1561383
Archilochus colubris,-85.1787829,44.7415667
Archilochus colubris,-72.19471,41.171075
Archilochus colubris,-81.2481451,41.6465438
Archilochus colubris,-87.06988,35.50283
Archilochus colubris,-73.0392952,41.2558253
Archilochus colubris,-73.825703,43.2875854
Archilochus colubris,-74.2145408,39.9557443
Archilochus colubris,-67.3026082,48.8823087
Archilochus colubris,-84.536444,34.1589605
Archilochus colubris,-97.0130512,37.624051
Archilochus colubris,-91.9866072,40.9918054
Archilochus colubris,-97.766621,26.177835
Archilochus colubris,-83.120462,40.248291
Archilochus colubris,-73.1795266,44.5962087
Archilochus colubris,-79.5324621,43.9293713
Archilochus colubris,-70.2008986,44.0965966
Archilochus colubris,-89.00974,45.48359
Archilochus colubris,-83.031391,42.039147
Archilochus colubris,-103.7422442,41.9133278
Archilochus colubris,-74.469541,41.807886
Archilochus colubris,-89.2259896,48.3778462
Archilochus colubris,-84.7250216,30.7536676
Archilochus colubris,-92.9028465,37.9978245
Archilochus colubris,-85.3051472,43.3321081
Archilochus colubris,-70.1809216,41.2793545
Archilochus colubris,-88.0978203,30.2541555
Archilochus colubris,-74.9318693,38.9373233
Archilochus colubris,-88.838749,35.663408
Archilochus colubris,-82.0586476,29.7072924
Archilochus colubris,-86.067952,34.594587
Archilochus colubris,-83.3824245,39.2448902
Archilochus colubris,-84.200989,35.948584
Archilochus colubris,-70.4827881,44.0856122
Archilochus colubris,-65.283739,49.2355859
Archilochus colubris,-84.0565045,42.4823751
Archilochus colubris,-96.0056356,36.2919265
Archilochus colubris,-82.6276531,35.7875735
Archilochus colubris,-88.2032551,40.1200308
Archilochus colubris,-72.369255,43.75211
Archilochus colubris,-86.2659148,33.15777
Archilochus colubris,-75.754681,42.216739
Archilochus colubris,-66.9517136,45.0057752
Archilochus colubris,-71.312924,42.197468
Archilochus colubris,-81.5762758,34.055575
Archilochus colubris,-96.104294,15.78009
Archilochus colubris,-97.0585884,36.0974938
Archilochus colubris,-79.170218,33.442998
Archilochus colubris,-88.5297079,30.3532694
Archilochus colubris,-86.844684,33.326665
Archilochus colubris,-113.1107283,53.4853005
Archilochus colubris,-85.4519444,42.6744444
Archilochus colubris,-72.7472346,44.8561922
Archilochus colubris,-94.0336776,46.6881176
Archilochus colubris,-73.9818614,45.3769358
Archilochus colubris,-87.9165137,42.3022537
Archilochus colubris,-94.4756627,39.000424
Archilochus colubris,-76.1805081,39.5325779
Archilochus colubris,-90.8441126,44.2987709
Archilochus colubris,-80.152524,32.758183
Archilochus colubris,-84.4155443,38.067372
Archilochus colubris,-83.820767,34.506317
Archilochus colubris,-80.4678476,36.8937756
Archilochus colubris,-80.474091,38.926852
Archilochus colubris,-100.513364,31.445019
Archilochus colubris,-75.7079151,43.228321
Archilochus colubris,-80.3621793,43.3939709
Archilochus colubris,-81.2494111,44.7490039
Archilochus colubris,-87.77649,42.16433
Archilochus colubris,-92.4115312,42.6968791
Archilochus colubris,-78.8853,35.20497
Archilochus colubris,-84.7183228,29.7941759
Archilochus colubris,-86.77125,40.50198
Archilochus colubris,-71.46579,42.723696
Archilochus colubris,-94.3756485,30.5108082
Archilochus colubris,-98.479886,29.49056
Archilochus colubris,-89.6956927,43.3473864
Archilochus colubris,-75.3547096,40.7044486
Archilochus colubris,-81.3140926,46.6013882
Archilochus colubris,-97.255744,35.175316
Archilochus colubris,-72.8895308,40.9032789
Archilochus colubris,-85.3829956,44.5904672
Archilochus colubris,-77.4967422,46.1066644
Archilochus colubris,-89.6286964,40.5936861
Archilochus colubris,-93.301805,41.0579287
Archilochus colubris,-77.7931671,42.2385979
Archilochus colubris,-77.3805285,40.5552218
Archilochus colubris,-79.1437483,49.0975316
Archilochus colubris,-61.54285,47.55411
Archilochus colubris,-86.3093394,39.7395632
Archilochus colubris,-84.658483,37.182608
Archilochus colubris,-73.286645,45.8726066
Archilochus colubris,-97.1693623,34.0514416
Archilochus colubris,-81.7215443,30.204747
Archilochus colubris,-86.9519977,38.3796081
Archilochus colubris,-80.019361,40.390894
Archilochus colubris,-87.7984085,42.69146
Archilochus colubris,-86.19584,43.049392
Archilochus colubris,-88.0636811,42.9614673
Archilochus colubris,-86.4928568,35.7845876
Archilochus colubris,-77.0974125,38.9513361
Archilochus colubris,-70.886666,42.224357
Archilochus colubris,-88.2277679,46.8731891
Archilochus colubris,-78.8063961,42.7607926
Archilochus colubris,-95.7552427,30.1702623
Archilochus colubris,-82.5163472,35.3830234
Archilochus colubris,-78.8291895,38.3308338
Archilochus colubris,-91.6873884,44.9845617
Archilochus colubris,-82.3796082,28.521796
Archilochus colubris,-87.1727985,35.9391735
Archilochus colubris,-94.0711491,34.8637455
Archilochus colubris,-82.969064,40.089976
Archilochus colubris,-84.7132829,33.2876693
Archilochus colubris,-90.96383,41.4441
Archilochus colubris,-83.1068744,40.089028
Archilochus colubris,-76.7195146,39.7219313
Archilochus colubris,-93.1746036,44.8059628
Archilochus colubris,-91.958352,38.852422
Archilochus colubris,-81.33695,38.15389
Archilochus colubris,-70.220123,43.777457
Archilochus colubris,-74.244107,39.668959
Archilochus colubris,-84.013528,39.572498
Archilochus colubris,-61.9797134,47.3671992
Archilochus colubris,-97.0795445,31.5690635
Archilochus colubris,-97.1148491,47.6006652
Archilochus colubris,-95.873744,35.990729
Archilochus colubris,-75.3498602,43.0479887
Archilochus colubris,-89.1167647,34.0877641
Archilochus colubris,-82.1191734,35.9624488
Archilochus colubris,-89.0254623,42.426753
Archilochus colubris,-86.3342786,41.9491975
Archilochus colubris,-77.4707794,37.1555795
Archilochus colubris,-92.3235434,34.7533099
Archilochus colubris,-99.269305,40.837149
Archilochus colubris,-80.27805,36.06863
Archilochus colubris,-79.9132848,43.3850275
Archilochus colubris,-76.1964941,38.887943
Archilochus colubris,-73.2001743,44.4250317
Archilochus colubris,-71.3925934,41.8548906
Archilochus colubris,-82.202935,35.332173
Archilochus colubris,-78.4169327,44.2723759
Archilochus colubris,-85.7938795,42.9535735
Archilochus colubris,-84.907977,32.506278
Archilochus colubris,-96.2758809,30.5914313
Archilochus colubris,-93.584222,44.811861
Archilochus colubris,-78.7932774,35.8043403
Archilochus colubris,-77.103383,39.278231
Archilochus colubris,-83.2790709,33.9690608
Archilochus colubris,-88.2329389,43.0625832
Archilochus colubris,-81.5247922,36.869991
Archilochus colubris,-98.1180856,26.1796802
Archilochus colubris,-71.272599,42.671512
Archilochus colubris,-85.6502724,38.1995409
Archilochus colubris,-95.5033631,29.7901705
Archilochus colubris,-93.0851278,45.1051502
Archilochus colubris,-74.8163396,43.7752083
Archilochus colubris,-97.2110304,27.8581577
Archilochus colubris,-96.919835,42.329624
Archilochus colubris,-80.0999022,41.013751
Archilochus colubris,-70.0761752,42.0111723
Archilochus colubris,-76.992643,39.112013
Archilochus colubris,-76.5526393,44.608011
Archilochus colubris,-86.6722155,36.021093
Archilochus colubris,-92.3307806,45.9300615
Archilochus colubris,-70.6740202,43.1756391
Archilochus colubris,-73.2491112,43.4061699
Archilochus colubris,-95.350492,29.9504353
Archilochus colubris,-95.309154,38.981103
Archilochus colubris,-86.8053317,36.105393
Archilochus colubris,-104.2919683,50.5919284
Archilochus colubris,-89.821066,39.872298
Archilochus colubris,-86.1255169,38.1019414
Archilochus colubris,-114.42915,54.425446
Archilochus colubris,-98.8905305,30.261004
Archilochus colubris,-81.2134507,28.6303162
Archilochus colubris,-90.2018738,43.1871551
Archilochus colubris,-71.6444635,45.3200775
Archilochus colubris,-90.08928,44.8208224
Archilochus colubris,-88.0198357,43.6950046
Archilochus colubris,-81.283026,44.515538
Archilochus colubris,-94.3426981,39.005531
Archilochus colubris,-75.596783,45.676774
Archilochus colubris,-95.2514488,37.5020624
Archilochus colubris,-72.6710844,41.6216022
Archilochus colubris,-83.8713241,34.3129751
Archilochus colubris,-79.560868,40.298646
Archilochus colubris,-75.3235531,40.9668888
Archilochus colubris,-61.392599,46.071628
Archilochus colubris,-77.9247245,45.2002005
Archilochus colubris,-82.742831,35.207387
Archilochus colubris,-71.4651632,44.2606914
Archilochus colubris,-81.9315898,38.5841659
Archilochus colubris,-93.0318546,32.6734334
Archilochus colubris,-83.114381,41.509359
Archilochus colubris,-74.5600995,44.2310616
Archilochus colubris,-77.2460103,37.4208218
Archilochus colubris,-70.464287,45.1554
Archilochus colubris,-100.0222819,37.7761783
Archilochus colubris,-91.52862,41.5532
Archilochus colubris,-91.8809052,36.7582283
Archilochus colubris,-84.5736524,30.5913967
Archilochus colubris,-85.3794229,41.6630139
Archilochus colubris,-80.6590318,35.0456712
Archilochus colubris,-87.9127264,30.5076793
Archilochus colubris,-77.1084304,39.1460358
Archilochus colubris,-72.658875,45.3800577
Archilochus colubris,-70.9471428,42.5060136
Archilochus colubris,-93.7966213,32.5758572
Archilochus colubris,-71.6102278,44.4863568
Archilochus colubris,-73.8318479,41.7968319
Archilochus colubris,-85.89177,42.89591
Archilochus colubris,-80.4768374,34.3096936
Archilochus colubris,-75.2902079,39.9166279
Archilochus colubris,-97.6521412,35.2615886
Archilochus colubris,-73.0169821,40.9586439
Archilochus colubris,-79.422892,39.498112
Archilochus colubris,-83.307908,42.300089
Archilochus colubris,-73.8315735,43.0492325
Archilochus colubris,-93.3649278,37.112796
Archilochus colubris,-97.6985005,30.3127322
Archilochus colubris,-89.5770264,48.4237328
Archilochus colubris,-74.0298271,41.0931306
Archilochus colubris,-84.1996635,34.2879828
Archilochus colubris,-88.2169586,36.3211505
Archilochus colubris,-76.751642,40.159703
Archilochus colubris,-93.856135,44.952522
Archilochus colubris,-76.1646831,42.3483635
Archilochus colubris,-86.5305352,35.9814175
Archilochus colubris,-87.5042996,36.6069046
Archilochus colubris,-80.0971556,33.1218363
Archilochus colubris,-76.0193848,44.4924012
Archilochus colubris,-71.3801292,46.6770071
Archilochus colubris,-89.6577641,44.8935973
Archilochus colubris,-78.0427551,44.2579867
Archilochus colubris,-75.9468019,43.9166658
Archilochus colubris,-85.5683014,43.0304903
Archilochus colubris,-92.5767553,40.1456666
Archilochus colubris,-72.2185338,42.5672113
Archilochus colubris,-75.6511385,39.8146411
Archilochus colubris,-80.297727,25.714246
Archilochus colubris,-97.0219749,50.2961044
Archilochus colubris,-97.169329,47.910798
Archilochus colubris,-75.6274259,39.4992723
Archilochus colubris,-78.8529123,38.1765104
Archilochus colubris,-92.0342517,30.2314381
Archilochus colubris,-94.9499229,38.8279738
Archilochus colubris,-83.840957,36.31446
Archilochus colubris,-87.8845176,41.7212854
Archilochus colubris,-79.1899429,42.9843755
Archilochus colubris,-90.8277465,47.5811725
Archilochus colubris,-89.5627999,44.4899777
Archilochus colubris,-84.3405551,46.7410488
Archilochus colubris,-100.6100464,50.4277683
Archilochus colubris,-81.6960955,36.3407793
Archilochus colubris,-76.0281168,38.6718439
Archilochus colubris,-94.882159,39.009093
Archilochus colubris,-77.6072931,40.0439316
Archilochus colubris,-84.8204318,43.8477864
Archilochus colubris,-80.25947,44.125665
Archilochus colubris,-85.454895,42.867043
Archilochus colubris,-76.326656,34.893586
