molid,scientificname,date,lng,lat,uncertainty,event_id
3cba7e42-5322-4f7a-8a4f-1842bb0102fe,Archilochus colubris,2013-05-12T00:00:00Z,-94.8928964,32.4093133,25000,68528c45-020a-4bd5-ae57-796675891316
006156e0-d64c-494e-9a49-49ea47df0063,Archilochus colubris,2017-07-16T00:00:00Z,-72.2653681,42.7882444,25000,37e90a27-b422-4321-bcd0-81ba45dbcf5a
4dae1ab8-6da8-43fe-93d7-56e1a54639b6,Archilochus colubris,2016-06-28T00:00:00Z,-95.8460677,41.2662634,25000,28b511b2-c888-42c6-9303-dde5c98239ef
c8d6420a-1a06-4059-9f64-b362999c3e7c,Archilochus colubris,2016-04-18T00:00:00Z,-97.5158616,35.6542654,25000,5124d878-e047-4405-8991-7b6cc13d8e1a
6f6e8134-bf40-4af6-9902-4e9085d2d496,Archilochus colubris,2016-07-19T00:00:00Z,-79.244124,38.462654,25000,45ba8998-c735-44ba-a55d-afc93331f6c9
f1895102-be6b-49ff-a131-3bb9b555528b,Archilochus colubris,2017-07-27T00:00:00Z,-77.9744875,45.0649032,25000,4adbd3df-e3eb-4b53-ba95-44e68ecac37e
4220f540-57f2-4c1b-8cc8-0eedb89b0cb3,Archilochus colubris,2014-09-14T00:00:00Z,-97.309525,26.108543,25000,28128410-dbb2-43c9-b706-3f74e8d354ce
e498649d-42fd-4cd5-a979-d814d54c3a40,Archilochus colubris,2016-08-01T00:00:00Z,-85.5314746,36.1454429,25000,ce8a1ba3-9958-44de-8f57-a0c4152f1168
30e1de29-6f8c-4852-87e5-1da39ad226f9,Archilochus colubris,2013-09-17T00:00:00Z,-103.7422442,41.9133278,25000,e49c80cc-daad-4945-8ecf-caeedfa89151
24f63cc9-6f3a-494e-8a31-35c6c2ed4359,Archilochus colubris,2016-06-21T00:00:00Z,-76.67613,42.231265,25000,2af6350a-4d87-4113-aa37-fa9ff59b15af
9b95a25d-77ba-463f-ba24-413875aaf9df,Archilochus colubris,2014-04-27T00:00:00Z,-84.8550347,39.169386,25000,e48f263a-0bef-4033-bf0a-3dc1cd94fafe
27ec6e25-cade-404b-8a76-df25ea559e33,Archilochus colubris,2015-08-05T00:00:00Z,-84.7132829,33.2876693,25000,df729d38-68c3-406a-af5a-81c51f95cade
abae491f-c3c2-492f-9108-3742212473bf,Archilochus colubris,2015-05-03T00:00:00Z,-78.8053823,35.7536783,25000,bde74acc-91c0-4420-ab7b-6bf1321b10ca
6ee30de5-56a7-40d5-b9f2-a220901542df,Archilochus colubris,2015-08-07T00:00:00Z,-97.6059133,30.4183814,25000,84b3e8cf-d7dc-4b27-9d8d-13d6bd3f4ac3
16b2310c-875d-4743-8ddd-f5ca1ced4e9e,Archilochus colubris,2017-08-15T00:00:00Z,-76.273345,42.466187,25000,b891b6aa-1478-4ba1-91f3-d034245983dd
c775b0ed-710a-4e55-81b8-9faec719a3a8,Archilochus colubris,2017-03-26T00:00:00Z,-99.798062,28.80585,25000,b1ff4825-5b5f-4ed9-89f4-1645b7869ab5
afa94739-9052-4e96-a174-f46694ccae60,Archilochus colubris,2014-11-06T00:00:00Z,-81.5104544,30.3781974,25000,427eaac5-e4ab-470d-94a6-bb153e4a0fd3
fedb4aaa-39e0-4a45-9186-c42d0ee6e9c1,Archilochus colubris,2014-06-06T00:00:00Z,-78.6212111,45.1161021,25000,64e52fff-4f5d-4f85-bb82-e65aafc32a0c
096890c1-cf4f-4859-a5fd-7e4a4c9ba376,Archilochus colubris,2015-06-08T00:00:00Z,-84.3074083,42.1597133,25000,85a599dd-e72e-4c71-b81c-ce6bddd811e4
0670759d-23ec-4c9f-817c-e74e6832d2f3,Archilochus colubris,2014-08-14T00:00:00Z,-73.9214712,41.3060609,25000,b8549886-c872-43e8-8b77-31a11ac73df1
1710fbe7-5368-4fdc-a629-463ee01d9e80,Archilochus colubris,2014-06-09T00:00:00Z,-72.5322533,45.5264584,25000,cda2f2d8-1f6d-4f18-b2df-e183f0f4d207
1a74a5ec-e1b8-4e74-961e-01001147c981,Archilochus colubris,2016-05-03T00:00:00Z,-96.1030957,28.6451692,25000,88595a93-49de-466a-a27d-61183dcb7a90
86126ae6-0f5b-48b3-a8e5-acc982a120b8,Archilochus colubris,2016-05-28T00:00:00Z,-76.789251,41.341106,25000,f8d2bd5c-89bb-48a8-9c16-ff7391945373
69e4963a-707e-4e60-b274-328fa4754929,Archilochus colubris,2013-06-01T00:00:00Z,-83.0007863,40.0237284,25000,84a6a920-3239-4d8f-9faf-7f5d30ec1fc8
7e4f6626-5bd4-4173-97d6-9aa1b9a04890,Archilochus colubris,2016-06-09T00:00:00Z,-70.1211025,41.2676582,25000,830fee23-8b85-4a69-8429-57902eac1b5b
